"""WHAT MATTERS TO YOU?"" - HOW DO PATIENT VIEWS COMPARE WITH A PATIENT EXPERIENCE FRAMEWORK AND UK NATIONAL...",https://eposters.ddw.org/ddw/2023/ddw-2023/377654/alan.lobo.what.matters.to.you.-.how.do.patient.views.compare.with.a.patient.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Lobo A. May 8, 2023; Mo1093"
ENDOSCOPIC ACTIVITY AND ITS RELATIONSHIP TO PATIENT-RELEVANT OUTCOMES IN INFLAMMATORY BOWEL DISEASE: A...,https://eposters.ddw.org/ddw/2023/ddw-2023/377653/myrlene.sanon.endoscopic.activity.and.its.relationship.to.patient-relevant.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sanon M. May 8, 2023; Mo1092"
LONELINESS AND DEPRESSIVE SYMPTOMS ARE HIGH AMONG OLDER ADULTS WITH DIGESTIVE DISEASE DIAGNOSES AND ASSOCIATED...,https://eposters.ddw.org/ddw/2023/ddw-2023/377652/shirley.cohen-mekelburg.loneliness.and.depressive.symptoms.are.high.among.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Cohen-Mekelburg S. May 8, 2023; Mo1091"
NON-ENDOSCOPIC DETECTION OF ESOPHAGEAL ADENOCARCINOMA USING NOVEL DNA METHYLATION BIOMARKER PANEL,https://eposters.ddw.org/ddw/2023/ddw-2023/377687/ke.ma.non-endoscopic.detection.of.esophageal.adenocarcinoma.using.novel.dna.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Ma K. May 8, 2023; Mo1126"
CHANGE IN FATIGUE IN PATIENTS WITH ULCERATIVE COLITIS OR CROHN’S DISEASE INITIATING VEDOLIZUMAB OR OTHER...,https://eposters.ddw.org/ddw/2023/ddw-2023/377656/edouard.louis.change.in.fatigue.in.patients.with.ulcerative.colitis.or.crohns.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Louis E. May 8, 2023; Mo1095"
BURDEN OF FLARES IN PATIENTS WITH ULCERATIVE COLITIS IN THE UNITED STATES – A REAL-WORLD STUDY,https://eposters.ddw.org/ddw/2023/ddw-2023/377657/ebuwa.igho-osagie.burden.of.flares.in.patients.with.ulcerative.colitis.in.the.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Igho-Osagie E. May 8, 2023; Mo1096"
PHENOTYPIC CHARACTERIZATION OF GERD SYMPTOMS IN GASTROPARESIS VIA AUTOMATED DATA COLLECTION,https://eposters.ddw.org/ddw/2023/ddw-2023/377663/marialisa.itzoe.phenotypic.characterization.of.gerd.symptoms.in.gastroparesis.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Itzoe M. May 8, 2023; Mo1102"
A SURVEY OF PERCEPTIONS OF INPATIENT PAIN MANAGEMENT AMONG HOSPITALIZED PATIENTS WITH INFLAMMATORY BOWEL DISEASE,https://eposters.ddw.org/ddw/2023/ddw-2023/377664/ariel.jordan.a.survey.of.perceptions.of.inpatient.pain.management.among.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Jordan A. May 8, 2023; Mo1103"
VIRTUAL MINDFULNESS-BASED STRESS REDUCTION FOR ADULTS WITH INFLAMMATROY BOWEL DISEASE: FEASIBILITY TRIAL RESULTS,https://eposters.ddw.org/ddw/2023/ddw-2023/377665/kaitlyn.chappell.virtual.mindfulness-based.stress.reduction.for.adults.with.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Chappell K. May 8, 2023; Mo1104"
SYMPTOMS OF AVOIDANT/RESTRICTIVE FOOD INTAKE DISORDER (ARFID) AND OTHER EATING DISORDERS IN ADULTS IN THE...,https://eposters.ddw.org/ddw/2023/ddw-2023/377670/amanda.blomsten.symptoms.of.avoidant.restrictive.food.intake.disorder.28arfid29.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Blomsten A. May 8, 2023; Mo1109"
PREVALENCE AND IMPACT OF DISORDERS OF GUT-BRAIN INTERACTION (DGBI) IN THE SWEDISH GENERAL POPULATION,https://eposters.ddw.org/ddw/2023/ddw-2023/377672/navkiran.thind.tornkvist.prevalence.and.impact.of.disorders.of.gut-brain.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Thind Tornkvist N. May 8, 2023; Mo1111"
TIME TO ENDOSCOPY FOR ESOPHAGEAL FOOD IMPACTION DOES NOT IMPACT COMPLICATIONS,https://eposters.ddw.org/ddw/2023/ddw-2023/377673/walker.redd.time.to.endoscopy.for.esophageal.food.impaction.does.not.impact.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Redd W. May 8, 2023; Mo1112"
EFFECT OF INDICATION FOR COLONOSCOPY ON WITHDRAWAL TIME IN SUBJECTS WITH POSITIVE STOOL DNA TEST (COLOGUARD®),https://eposters.ddw.org/ddw/2023/ddw-2023/377675/elise.le.cam.effect.of.indication.for.colonoscopy.on.withdrawal.time.in.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Le Cam E. May 8, 2023; Mo1114"
"USE OF A RADIOLOGY ""GI BUTTON"" FOR IDENTIFYING PANCREATIC LESIONS REQUIRING SURVEILLANCE: INITIAL REPORT OF A...",https://eposters.ddw.org/ddw/2023/ddw-2023/377678/shoheera.punjwani.use.of.a.radiology.gi.button.for.identifying.pancreatic.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Punjwani S. May 8, 2023; Mo1117"
USING A CLINICAL DASHBOARD TO TRACK COLORECTAL CANCER SCREENING RATES AND MODALITIES IN A LARGE INTEGRATED...,https://eposters.ddw.org/ddw/2023/ddw-2023/377679/sadie.de.silva.using.a.clinical.dashboard.to.track.colorectal.cancer.screening.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"De Silva S. May 8, 2023; Mo1118"
CLINICAL CARE PROCESSES CAUSING DELAY FOR POSITIVE COLORECTAL CANCER SCREENING DIAGNOSTIC COLONOSCOPY AMONG...,https://eposters.ddw.org/ddw/2023/ddw-2023/377680/disha.kumar.clinical.care.processes.causing.delay.for.positive.colorectal.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Kumar D. May 8, 2023; Mo1119"
IMPLEMENTATION OF A PERCUTANEOUS ENDOSCOPIC GASTROSTOMY CARE BUNDLE: A QUALITY IMPROVEMENT PROJECT,https://eposters.ddw.org/ddw/2023/ddw-2023/377681/hunter.dickson.implementation.of.a.percutaneous.endoscopic.gastrostomy.care.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Dickson H. May 8, 2023; Mo1120"
IMPROVING SCREENING AND VACCINATION RATE FOR HEPATITIS B IN VETERANS AFFAIR PRIMARY CARE POPULATION: A QUALITY...,https://eposters.ddw.org/ddw/2023/ddw-2023/377682/zhuo.yu.improving.screening.and.vaccination.rate.for.hepatitis.b.in.veterans.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Yu Z. May 8, 2023; Mo1121"
"REAL WORLD DATA USING ESOCHECK TM , A NON-ENDOSCOPIC ESOPHAGEAL CELL COLLECTION DEVICE FOR EARLY...",https://eposters.ddw.org/ddw/2023/ddw-2023/377685/suman.verma.real.world.data.using.esocheck3Csup3Etm3C.sup3E.a.non-endoscopic.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"VERMA S. May 8, 2023; Mo1124"
A CIRCULATING EXOSOMAL MICRORNA SIGNATURE FOR THE NONINVASIVE PREDICTION OF RESPONSE TO THE FIRST-LINE...,https://eposters.ddw.org/ddw/2023/ddw-2023/377686/keisuke.okuno.a.circulating.exosomal.microrna.signature.for.the.noninvasive.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Okuno K. May 8, 2023; Mo1125"
THE CHARACTERISTICS AND OUTCOMES OF GASTROINTESTINAL STROMAL TUMOR WITH AND WITHOUT LIVER METASTASIS,https://eposters.ddw.org/ddw/2023/ddw-2023/377688/howard.chung.the.characteristics.and.outcomes.of.gastrointestinal.stromal.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Chung H. May 8, 2023; Mo1127"
AN EXOSOMAL MIRNA-BASED LIQUID BIOPSY ASSAY FOR THE NONINVASIVE DIAGNOSTIC MARKER OF INTRAHEPATIC...,https://eposters.ddw.org/ddw/2023/ddw-2023/377689/katsuki.miyazaki.an.exosomal.mirna-based.liquid.biopsy.assay.for.the.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Miyazaki K. May 8, 2023; Mo1128"
METHYLATED DNA MARKERS TO DIFFERENTIATE MALIGNANT FROM BENIGN BILIARY STRICTURES IN PATIENTS WITH PRIMARY...,https://eposters.ddw.org/ddw/2023/ddw-2023/377692/matt.cooley.methylated.dna.markers.to.differentiate.malignant.from.benign.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Cooley M. May 8, 2023; Mo1131"
NEXT-GENERATION SEQUENCING IMPROVES THE DETECTION OF MALIGNANT BILIARY STRICTURES AND CHANGES MANAGEMENT,https://eposters.ddw.org/ddw/2023/ddw-2023/377693/olgert.bardhi.next-generation.sequencing.improves.the.detection.of.malignant.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Bardhi O. May 8, 2023; Mo1132"
THE ROLE OF LIVER TRANSPLANT IN THE DEVELOPMENT OF COLORECTAL DYSPLASIA IN PATIENTS WITH PSC-IBD,https://eposters.ddw.org/ddw/2023/ddw-2023/377694/alexandra.weiss.the.role.of.liver.transplant.in.the.development.of.colorectal.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Weiss A. May 8, 2023; Mo1133"
THE NEW AGE? ROLE OF SERUM BIOMARKERS FOR HEPATITIS B ASSOCIATED HEPATOCELLULAR CARCINOMA AND THE PREVALENCE OF...,https://eposters.ddw.org/ddw/2023/ddw-2023/377695/ngozi.nwude.the.new.age.role.of.serum.biomarkers.for.hepatitis.b.associated.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"nwude N. May 8, 2023; Mo1134"
SPATIAL TRANSCRIPTOMIC ANALYSIS OF INTRADUCTAL PAPILLARY MUCINOUS NEOPLASMS IDENTIFIES POTENTIAL BIOMARKERS OF...,https://eposters.ddw.org/ddw/2023/ddw-2023/377698/jay.li.spatial.transcriptomic.analysis.of.intraductal.papillary.mucinous.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Li J. May 8, 2023; Mo1137"
COMPARATIVE PROTEOMICS REVEALS TRANSLATIONAL POTENTIAL OF TARGETS FOR PANCREATIC DUCTAL ADENOCARCINOMA,https://eposters.ddw.org/ddw/2023/ddw-2023/377699/mathilde.resell.comparative.proteomics.reveals.translational.potential.of.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Resell M. May 8, 2023; Mo1138"
A CIRCRNA-BASED LIQUID BIOPSY ASSAY FOR THE NONINVASIVE AND EARLY DETECTION OF PANCREATIC DUCTAL ADENOCARCINOMA:...,https://eposters.ddw.org/ddw/2023/ddw-2023/377700/caiming.xu.a.circrna-based.liquid.biopsy.assay.for.the.noninvasive.and.early.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"XU C. May 8, 2023; Mo1139"
APPROACH TO PRECISION MEDICINE FOR PANCREATIC DUCTAL ADENOCARCINOMA USING PATIENT-DERIVED ORGANOIDS,https://eposters.ddw.org/ddw/2023/ddw-2023/377702/kazuhide.matsumoto.approach.to.precision.medicine.for.pancreatic.ductal.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Matsumoto K. May 8, 2023; Mo1141"
MACHINE LEARNING-BASED MODEL FOR PREDICTION AND FEATURE ANALYSIS OF RECURRENCE IN PANCREATIC NEUROENDOCRINE...,https://eposters.ddw.org/ddw/2023/ddw-2023/377703/masatoshi.murakami.machine.learning-based.model.for.prediction.and.feature.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Murakami M. May 8, 2023; Mo1142"
SYNERGISTIC ANTITUMOR EFFICACY OF GEMCITABINE AND CISPLATIN TO INDUCE FERROPTOSIS IN PANCREATIC DUCTAL...,https://eposters.ddw.org/ddw/2023/ddw-2023/377704/wanhui.wei.synergistic.antitumor.efficacy.of.gemcitabine.and.cisplatin.to.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Wei W. May 8, 2023; Mo1143"
DECREASED EXPRESSION OF HISTONE DEACETYLASE 4 (HDAC4) AND YES-ASSOCIATED PROTEIN 1 (YAP) IN IMMUNOSUPPRESSIVE...,https://eposters.ddw.org/ddw/2023/ddw-2023/377705/omer.elmadbouh.decreased.expression.of.histone.deacetylase.4.28hdac429.and.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Elmadbouh O. May 8, 2023; Mo1144"
EXOSOMAL MIR-199A-3P SECRETED FROM CANCER-ASSOCIATED ADIPOCYTES PROMOTE PANCREATIC CANCER PROGRESSION,https://eposters.ddw.org/ddw/2023/ddw-2023/377706/yasushi.sato.exosomal.mir-199a-3p.secreted.from.cancer-associated.adipocytes.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sato Y. May 8, 2023; Mo1145"
ARE THERE NEW PRACTICAL MARKERS TO PREDICT MALIGNANCY IN PANCREATIC CYST FLUIDS?,https://eposters.ddw.org/ddw/2023/ddw-2023/377707/filiz.akyuz.are.there.new.practical.markers.to.predict.malignancy.in.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Akyuz F. May 8, 2023; Mo1146"
GENETIC TESTING UPTAKE AND PANCREATIC CANCER SURVEILLANCE AMONG RELATIVES OF HIGH-RISK INDIVIDUALS,https://eposters.ddw.org/ddw/2023/ddw-2023/377708/ophir.gilad.genetic.testing.uptake.and.pancreatic.cancer.surveillance3Cbr3E.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Gilad O. May 8, 2023; Mo1147"
"EXOCRINE PANCREAS INSUFFICIENCY, PREDIABETES, DIABETES MELLITUS, AND THE INCIDENCE OF PANCREATIC ADENOCARCINOMA:...",https://eposters.ddw.org/ddw/2023/ddw-2023/377709/oyedotun.babajide.exocrine.pancreas.insufficiency.prediabetes.diabetes.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Babajide O. May 8, 2023; Mo1148"
RATE AND CHARACTERISTICS OF INTERVAL COLORECTAL CANCER DIAGNOSES IN PATIENTS WITH LYNCH SYNDROME,https://eposters.ddw.org/ddw/2023/ddw-2023/377711/joshua.smith.rate.and.characteristics.of.interval.colorectal.cancer.diagnoses.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Smith J. May 8, 2023; Mo1150"
OUTCOMES OF GASTRIC CANCER SURVEILLANCE IN LYNCH SYNDROME,https://eposters.ddw.org/ddw/2023/ddw-2023/377714/nadeen.sarsour.outcomes.of.gastric.cancer.surveillance.in.lynch.syndrome.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sarsour N. May 8, 2023; Mo1153"
PREVALENCE OF GASTRIC INTESTINAL METAPLASIA AND H. PYLORI ON SURVEILLANCE UPPER ENDOSCOPY IN LYNCH SYNDROME,https://eposters.ddw.org/ddw/2023/ddw-2023/377716/marya.pulaski.prevalence.of.gastric.intestinal.metaplasia.and.3Ci3Eh.pylori3C.i3E.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Pulaski M. May 8, 2023; Mo1155"
A RARE CASE OF LYNCH SYNDROME WITH MULTIPLE SMALL BOWEL CANCERS,https://eposters.ddw.org/ddw/2023/ddw-2023/377717/madeline.weber.a.rare.case.of.lynch.syndrome.with.multiple.small.bowel.cancers.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Weber M. May 8, 2023; Mo1156"
CHARACTERIZING UNIQUE MICROBIOME ALLTERATIONS IN LYNCH SYNDROME WITHIN THE DRUZE COMMUNITY IN ISRAEL,https://eposters.ddw.org/ddw/2023/ddw-2023/377718/elizabeth.half.3Cbr3E.characterizing.unique.microbiome.allterations.in.lynch.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Half E. May 8, 2023; Mo1157"
DIFFERENCES IN PRESENTATION AND TREATMENT BETWEEN SPORADIC AND FAMILIAL ADENOMATOUS POLYPOSIS (FAP) RELATED...,https://eposters.ddw.org/ddw/2023/ddw-2023/377719/mohamad.othman.el.helou.differences.in.presentation.and.treatment.between.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"El Helou M. May 8, 2023; Mo1158"
CLINICOPATHOLOGICAL FEATURES ASSOCIATED WITH SIGNET RING CELL CARCINOMA ON ENDOSCOPIC BIOPSIES IN CDH1 ...,https://eposters.ddw.org/ddw/2023/ddw-2023/377722/ophir.gilad.clinicopathological.features.associated.with.signet.ring.cell.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Gilad O. May 8, 2023; Mo1161"
GUT MICROBIOME AND RESISTOME HOMECOMING: THE MICROBES AND ANTIBIOTIC RESISTANCE GENES WE GAIN AND LOSE DURING...,https://eposters.ddw.org/ddw/2023/ddw-2023/377734/zhen.ye.sin.gut.microbiome.and.resistome.homecoming.the.microbes.and.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sin Z. May 8, 2023; Mo1173"
NICHE OF COMMENSAL BACTERIA IS RE-DIRECTED BY HOST IMMUNITY IN UPPER SMALL INTESTINE AND BACTERIAL COMPETITION...,https://eposters.ddw.org/ddw/2023/ddw-2023/377732/sano.teruyuki.niche.of.commensal.bacteria.is.re-directed.by.host.immunity.in.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Teruyuki S. May 8, 2023; Mo1171"
A VANISHING FAMILY OF COMMENSAL BACTERIA AND ITS IMPACT ON HOST HEALTH AND DISEASE,https://eposters.ddw.org/ddw/2023/ddw-2023/377730/deanna.pepin.a.vanishing.family.of.commensal.bacteria.and.its.impact.on.host.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Pepin D. May 8, 2023; Mo1169"
HYPERBILIRUBINEMIA-ASSOCIATED CHANGES OF LIVER-GUT INTERACTIONS INFLUENCE THE GUT MICROBIOTA,https://eposters.ddw.org/ddw/2023/ddw-2023/377728/anika.sander.hyperbilirubinemia-associated.changes.of.liver-gut.interactions.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Sander A. May 8, 2023; Mo1167"
LOW PREVALENCE OF H. PYLORI AND GASTRIC INTESTINAL METAPLASIA IN BRCA1/2 CARRIERS UNDERGOING EUS,https://eposters.ddw.org/ddw/2023/ddw-2023/377727/bryson.katona.low.prevalence.of.3Ci3Eh.pylori3C.i3E.and.gastric.intestinal.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Katona B. May 8, 2023; Mo1166"
METABOLIC PARAMETERS PREDICTIVE OF IMAGING FEATURES ASSOCIATED WITH NEOPLASTIC PROGRESSION IN A PANCREATIC...,https://eposters.ddw.org/ddw/2023/ddw-2023/377726/michael.hill-oliva.metabolic.parameters.predictive.of.imaging.features.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Hill-Oliva M. May 8, 2023; Mo1165"
EXPANSION IN POPULATIONS ELIGIBLE FOR SCREENING FOR PANCREATIC CANCER IN BRCA1/2 MUTATION CARRIERS,https://eposters.ddw.org/ddw/2023/ddw-2023/377724/tavia.buysse.expansion.in.populations.eligible.for.screening.for.pancreatic.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Buysse T. May 8, 2023; Mo1163"
GASTRIC NEOPLASMS IN FAMILIAL ADENOMATOUS POLYPOSIS: A SYSTEMATIC REVIEW AND META-ANALYSIS,https://eposters.ddw.org/ddw/2023/ddw-2023/377720/syed.hamaad.rahman.gastric.neoplasms.in.familial.adenomatous.polyposis.a.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Rahman S. May 8, 2023; Mo1159"
IS GASTRIC CANCER SCREENING NECESSARY IN LYNCH SYNDROME?,https://eposters.ddw.org/ddw/2023/ddw-2023/377715/leticia.moreira.is.gastric.cancer.screening.necessary.in.lynch.syndrome.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Moreira L. May 8, 2023; Mo1154"
COLORECTAL ADENOMA PREVALENCE AND INCIDENCE IN LYNCH SYNDROME BY GENE,https://eposters.ddw.org/ddw/2023/ddw-2023/377712/leticia.moreira.colorectal.adenoma.prevalence.and.incidence.in.lynch.syndrome.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Moreira L. May 8, 2023; Mo1151"
RADIOLOGIC ANALYSIS FOR RISK STRATIFICATION OF HEPATOCELLULAR CARCINOMA IN PATIENTS WITH CIRRHOSIS,https://eposters.ddw.org/ddw/2023/ddw-2023/377696/linda.azab.radiologic.analysis.for.risk.stratification.of.hepatocellular.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Azab L. May 8, 2023; Mo1135"
THE COST OF QUALITY IN THE PROVISION OF COLONOSCOPY SERVICES AT A LARGE TERTIARY HOSPITAL IN SOUTHEAST QUEENSLAND,https://eposters.ddw.org/ddw/2023/ddw-2023/377633/sahar.pakneshan.the.cost.of.quality.in.the.provision.of.colonoscopy.services.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Pakneshan S. May 8, 2023; Mo1072"
TC-325 (HEMOSPRAY TM ) ALONE IS MORE EFFICACIOUS THAN STANDARD ENDOSCOPIC HEMOSTATIC MODALITIES WHEN...,https://eposters.ddw.org/ddw/2023/ddw-2023/377634/alan.barkun.tc-325.28hemospray3Csup3Etm3C.sup3E29.alone.is.more.efficacious.than.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Barkun A. May 8, 2023; Mo1073"
SINGLE CENTER WESTERN EXPERIENCE: COMPARISON OF ESD AND FORCEPS BIOPSY FINDINGS FOR GASTRIC LESIONS,https://eposters.ddw.org/ddw/2023/ddw-2023/377635/daniel.scanlon.single.center.western.experience.comparison.of.esd.and.forceps.html?f=menu%3D16%2Abrowseby%3D8%2Asortby%3D2%2Ace_id%3D2482%2Aot_id%3D27743%2Atrend%3D19514%2Amarker%3D4154,"Scanlon D. May 8, 2023; Mo1074"
